Class,Head,Neck_Label,PER,LOC,OBJ,TEM,NUM,WHAT,WHO,WHOM,WHOSE,WHY,WHERE,WHEN,WHICH,HOW,Root_POS
LOC,What,ROOT,0,0,0,0,1,2,3,3,4,2,4,3,4,3,VBP
LOC,Where,aux,0,1,0,0,0,3,3,3,2,3,1,3,3,4,VB
LOC,What,np,0,0,0,0,0,1,3,3,4,3,4,3,4,3,VBP
LOC,What,np,1,1,0,0,0,1,2,2,3,2,3,2,3,3,VBZ
LOC,Where,aux,0,0,0,0,0,4,4,4,4,4,2,3,4,4,VB
LOC,Where,ROOT,0,1,0,0,0,4,4,4,3,4,1,3,4,4,VBZ
LOC,Where,ROOT,1,0,0,0,0,3,3,3,2,3,0,2,3,4,VBZ
LOC,Where,aux,0,0,0,0,0,4,4,4,3,4,1,3,4,4,VB
LOC,What,np,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,np,0,1,0,0,0,1,3,3,4,3,4,3,4,3,VBZ
LOC,Where,np,0,0,0,0,0,3,3,3,3,3,2,3,3,4,NN
LOC,What,ROOT,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,Where,aux,0,1,0,0,0,3,3,3,2,3,0,2,3,4,VBP
LOC,What,np,0,1,0,0,1,1,3,3,4,3,4,3,4,3,VBZ
LOC,Where,ROOT,1,0,0,0,0,4,4,4,3,4,2,4,4,4,VBP
LOC,Where,aux,0,0,0,0,0,3,3,3,2,3,1,2,3,4,VB
LOC,Where,ROOT,0,0,0,0,0,3,3,3,2,3,0,2,3,4,VBZ
LOC,What,np,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,np,1,1,0,0,0,0,2,2,3,2,3,2,3,3,VBD
LOC,What,ROOT,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBP
LOC,What,np,0,1,0,1,0,0,2,2,3,2,3,2,3,3,VBD
LOC,What,advmod,0,0,0,0,0,2,3,3,4,3,4,3,4,3,VB
LOC,Where,ROOT,0,1,0,0,0,3,3,3,2,3,0,2,3,4,VBZ
LOC,Where,aux,1,0,0,1,0,5,5,5,4,5,2,4,5,5,VB
LOC,What,np,1,1,0,0,0,0,2,2,3,2,3,2,3,3,VBN
LOC,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBD
LOC,Where,aux,1,0,0,0,0,3,3,3,2,3,0,2,3,4,VB
LOC,What,ROOT,1,0,0,0,0,1,3,3,4,3,4,3,4,3,VBD
LOC,What,np,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VB
LOC,Where,aux,0,0,0,0,0,3,3,3,3,3,2,2,3,4,VB
LOC,Where,ROOT,0,0,0,0,0,4,4,4,3,4,1,3,4,4,VBZ
LOC,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,NNS
LOC,Where,ROOT,0,1,0,0,0,3,3,3,2,3,0,2,3,4,VBP
LOC,What,ROOT,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,ROOT,0,0,0,0,0,1,3,3,4,3,4,3,4,3,VBP
LOC,Where,ROOT,0,1,0,0,0,3,3,3,2,3,1,3,3,4,VBZ
LOC,What,ROOT,0,1,0,0,0,2,3,3,3,3,4,3,4,3,VBZ
LOC,What,ROOT,0,0,0,1,0,1,2,2,3,2,3,2,2,3,VBD
LOC,Where,ROOT,0,1,0,0,0,4,4,4,3,4,2,4,4,4,VBZ
LOC,What,ROOT,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,ROOT,0,1,0,0,0,1,2,2,2,2,3,2,3,3,VBZ
LOC,Where,aux,0,0,0,0,0,3,3,3,3,3,2,3,3,4,VB
LOC,What,np,0,0,0,0,0,1,3,3,4,3,4,3,4,3,VBZ
LOC,What,ROOT,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,np,0,0,0,0,0,1,3,3,4,3,4,3,4,4,VBZ
LOC,Where,ROOT,0,0,0,0,1,3,3,3,2,3,0,2,3,4,VBZ
LOC,What,ROOT,0,1,0,0,0,2,3,3,4,3,4,3,4,3,VBZ
LOC,What,np,0,0,1,0,0,1,2,2,3,2,3,2,3,3,VBZ
LOC,Where,aux,0,0,0,0,0,3,3,3,2,3,1,3,3,4,VB
LOC,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBD
LOC,What,np,0,1,0,0,0,2,2,2,3,2,3,2,2,3,VBN
LOC,What,np,0,1,1,0,0,0,2,2,3,2,3,2,3,3,NN
LOC,What,np,1,1,0,0,1,1,2,2,3,2,3,2,3,3,VBD
LOC,Where,aux,0,0,0,0,0,4,4,4,3,4,1,3,4,4,VB
LOC,What,np,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBP
LOC,What,np,0,1,0,0,0,1,2,2,3,2,3,2,3,3,VBZ
LOC,Where,ROOT,0,1,0,0,0,3,3,3,2,3,0,2,3,4,VBZ
LOC,What,np,0,1,0,0,0,1,2,2,3,2,3,2,3,3,VBZ
LOC,Where,aux,1,0,0,0,0,4,4,4,3,4,1,3,4,5,VB
LOC,What,np,1,1,0,0,0,1,2,2,3,2,2,2,3,3,VBD
LOC,Where,aux,0,1,0,0,0,4,4,4,3,4,2,4,4,5,VBP
LOC,Where,aux,1,0,0,0,0,4,4,4,3,4,1,3,4,5,VB
LOC,What,np,0,1,0,0,0,1,3,3,4,3,4,3,4,4,JJ
LOC,What,ROOT,1,0,0,0,0,1,3,3,4,3,4,3,4,3,VBZ
LOC,Where,ROOT,1,0,0,0,0,3,3,3,2,3,1,2,3,4,VBZ
LOC,Where,ROOT,0,1,0,0,0,4,4,4,3,4,1,3,4,4,VBZ
LOC,What,np,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBD
LOC,What,ROOT,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBP
LOC,What,np,1,0,0,0,0,1,3,3,4,3,4,3,4,3,VBZ
LOC,Where,auxpass,0,1,0,0,0,4,4,4,3,4,1,3,4,4,VBN
LOC,What,ROOT,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,ROOT,0,0,0,0,0,1,3,3,4,3,4,3,4,4,VBZ
LOC,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,ROOT,1,1,0,0,1,0,2,2,3,2,3,2,3,3,VBP
LOC,What,ROOT,0,1,0,0,0,1,2,2,3,2,3,2,2,3,VBZ
LOC,Where,aux,0,0,0,0,0,3,3,3,2,3,1,3,3,4,VB
LOC,What,ROOT,0,0,0,0,1,0,2,2,3,2,3,2,3,3,VBP
LOC,Where,ROOT,0,0,0,0,0,3,3,3,2,3,2,3,3,4,VBZ
LOC,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,np,0,1,0,0,0,2,3,3,4,3,3,3,4,4,VBN
LOC,Where,auxpass,0,0,0,0,0,3,3,3,2,3,1,3,3,4,VBN
LOC,What,np,0,0,0,0,0,2,2,2,3,1,3,2,3,3,VBZ
LOC,What,np,0,0,0,0,0,0,2,2,3,2,3,2,3,3,NN
LOC,Where,ROOT,0,0,0,0,0,4,4,4,3,4,2,3,4,5,VBP
LOC,What,np,0,1,0,0,0,2,3,3,4,3,4,3,3,3,VBZ
LOC,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,Where,aux,0,0,0,0,0,3,3,3,2,3,1,3,3,4,NN
LOC,What,ROOT,0,1,0,0,0,1,3,3,4,3,4,3,4,4,VBZ
LOC,What,np,1,0,0,0,1,1,2,2,3,2,3,2,2,3,VBZ
LOC,What,ROOT,0,1,0,0,1,0,2,2,3,2,3,2,3,3,VBP
LOC,Where,auxpass,1,0,0,0,0,3,3,3,2,3,0,2,3,4,VBN
LOC,What,ROOT,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,ROOT,0,0,0,0,1,2,3,3,4,3,4,3,4,4,VBP
LOC,What,np,0,0,0,0,0,1,2,2,3,2,3,2,3,3,VBZ
LOC,What,np,0,0,0,0,0,2,3,3,4,3,3,3,4,4,NN
LOC,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,np,1,1,0,0,0,0,2,2,3,2,3,2,3,3,VBN
LOC,What,ROOT,0,0,0,0,0,1,2,2,3,1,3,2,3,3,VBZ
LOC,What,poss,0,1,0,0,0,0,2,2,3,2,3,2,3,3,NN
LOC,Where,ROOT,0,0,0,0,0,4,4,4,4,4,2,3,4,4,VBZ
LOC,Which,amod,0,1,0,1,0,3,3,3,3,3,3,3,1,4,VBD
LOC,What,np,1,0,0,0,0,2,3,3,4,3,3,3,4,3,VBD
LOC,What,np,1,0,0,0,0,1,3,3,4,3,4,3,4,4,VB
LOC,What,np,1,0,0,0,1,2,3,3,3,3,4,3,4,3,VBN
LOC,Where,ROOT,0,0,0,0,0,2,3,3,2,3,2,3,3,4,VBZ
LOC,What,np,0,1,0,0,0,1,2,2,3,2,3,2,3,3,VBN
LOC,What,np,0,0,0,0,0,1,3,3,4,3,4,3,4,3,VBZ
LOC,Where,ROOT,0,0,0,0,0,3,3,3,2,3,0,2,3,4,VBP
LOC,Where,ROOT,0,1,0,0,0,3,3,3,2,3,0,2,3,4,VBP
LOC,Where,ROOT,0,0,1,0,0,4,4,4,3,4,1,3,4,4,VBD
LOC,What,ROOT,0,0,0,0,1,2,3,3,4,3,4,3,4,3,VBD
LOC,What,np,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBD
LOC,Where,ROOT,0,0,0,0,0,4,4,4,3,4,1,3,4,4,VBZ
LOC,What,ROOT,0,1,0,0,0,2,3,3,4,2,4,3,4,4,VBZ
LOC,What,np,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,np,1,0,0,1,0,0,2,2,3,2,3,2,3,3,VBD
LOC,What,np,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,ROOT,0,1,0,0,0,1,3,3,4,3,4,3,4,3,VBZ
LOC,What,np,1,0,0,0,0,1,3,3,4,3,4,3,4,3,VBN
LOC,Where,ROOT,0,0,0,0,0,4,4,4,3,4,2,3,4,4,VBZ
LOC,What,ROOT,0,1,0,0,0,1,3,3,4,3,4,3,4,4,VBZ
LOC,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBD
LOC,What,ROOT,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,Where,aux,0,0,0,0,0,3,3,3,2,3,0,2,3,4,VB
LOC,What,np,1,0,0,0,1,2,4,4,5,4,5,4,5,4,VBP
LOC,Where,aux,0,1,0,0,0,4,4,4,4,4,2,3,4,5,VB
LOC,What,np,0,1,0,0,0,1,3,3,4,3,4,3,4,4,VBD
LOC,Where,aux,0,0,0,0,0,3,3,3,2,3,0,2,3,4,VB
LOC,What,np,0,1,0,0,1,2,2,2,3,2,3,2,2,3,VBN
LOC,What,np,0,0,0,0,1,1,3,3,4,3,4,3,4,4,VB
LOC,Where,aux,0,0,0,0,0,3,3,3,2,3,0,2,3,4,VB
LOC,Where,ROOT,0,1,0,0,0,3,3,3,2,3,0,2,3,4,VBZ
LOC,Where,ROOT,1,0,0,0,0,4,4,4,3,4,2,4,4,5,VBZ
LOC,What,np,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,np,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBG
LOC,What,ROOT,0,1,0,0,0,2,3,3,3,3,4,3,4,4,VBZ
LOC,What,ROOT,0,0,0,0,0,1,3,3,4,3,4,3,4,3,VBZ
LOC,What,np,0,0,0,0,0,2,4,4,5,4,5,4,5,4,VBP
LOC,Which,np,0,1,0,0,0,3,3,3,3,3,3,3,1,4,VBZ
LOC,Where,ROOT,0,0,0,0,0,4,4,4,3,4,1,3,4,4,VBP
LOC,What,ROOT,0,1,0,0,0,1,2,2,3,2,2,2,3,3,VBZ
LOC,What,np,0,0,0,0,0,1,3,3,4,3,4,3,4,3,VBZ
LOC,Where,aux,0,1,0,0,0,3,3,3,3,3,1,2,3,3,VB
LOC,Where,aux,0,1,0,0,1,3,3,3,3,3,2,3,3,4,VB
LOC,What,np,1,0,0,0,0,1,2,2,3,2,3,2,3,3,VBZ
LOC,What,ROOT,0,1,0,0,0,1,2,2,3,2,3,2,2,3,VBZ
LOC,Where,aux,0,0,0,0,0,4,4,4,3,4,2,4,4,5,VB
LOC,Where,aux,1,1,1,0,0,3,3,3,2,3,1,3,3,4,VBP
LOC,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VB
LOC,Where,ROOT,0,1,0,0,0,4,4,4,3,4,1,3,4,4,NNP
LOC,Where,ROOT,1,0,0,0,0,2,3,3,2,3,1,2,3,4,VBZ
LOC,Where,ROOT,1,0,0,0,0,3,3,3,2,3,0,2,3,4,VBD
LOC,What,np,0,0,0,0,0,1,3,3,4,3,4,3,4,3,VB
LOC,What,np,0,1,0,0,1,1,2,2,3,1,3,2,3,3,VBZ
LOC,Where,aux,0,1,0,0,0,4,4,4,3,4,1,3,4,5,VBP
LOC,What,np,0,1,0,0,0,2,3,3,3,3,4,3,4,3,VBZ
LOC,Which,np,0,1,0,0,0,3,3,3,3,3,3,3,1,4,VBZ
LOC,Where,aux,1,0,1,0,0,3,3,3,2,3,0,2,3,4,VBP
LOC,Where,aux,0,0,1,0,0,3,3,3,3,3,1,2,3,4,VB
LOC,What,np,0,1,0,0,0,1,3,3,4,3,4,3,4,4,VBZ
LOC,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,np,0,1,0,0,0,2,2,2,2,2,3,2,3,3,VBZ
LOC,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,NNP
LOC,What,ROOT,0,1,0,0,0,1,2,2,3,2,3,2,3,3,VBZ
LOC,What,np,0,0,0,0,0,1,2,2,3,2,3,2,3,3,VBZ
LOC,What,np,0,0,0,0,0,1,3,3,4,3,4,3,4,4,VBZ
LOC,What,np,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,Where,ROOT,1,0,0,0,0,4,4,4,3,4,2,4,4,4,VBD
LOC,What,ROOT,1,0,0,0,0,2,3,3,4,3,4,3,4,3,VBZ
LOC,What,np,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,Where,ROOT,0,1,0,0,1,4,4,4,3,4,2,3,4,5,VBZ
LOC,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBN
LOC,What,np,0,0,0,0,0,2,3,3,4,3,4,3,4,4,VBP
LOC,Where,ROOT,0,0,0,0,0,3,3,3,3,3,1,2,3,3,VBP
LOC,Where,ROOT,0,0,1,1,0,4,4,4,3,4,1,3,4,5,VBD
LOC,What,np,1,0,0,0,0,2,3,3,4,3,4,3,4,3,VBD
LOC,Where,aux,0,0,0,0,0,3,3,3,2,3,0,2,3,4,VB
LOC,What,amod,0,1,0,0,0,1,3,3,4,3,4,3,4,3,NNS
LOC,What,np,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBN
LOC,What,ROOT,0,1,0,0,0,1,3,3,4,3,4,3,4,3,VBZ
LOC,What,ROOT,0,0,0,0,0,1,3,3,4,3,4,3,4,4,VBZ
LOC,Where,aux,0,0,0,0,0,3,3,3,2,3,0,2,3,4,VB
LOC,What,np,0,1,0,0,0,2,3,3,4,3,3,3,4,4,VBZ
LOC,Where,ROOT,0,1,0,0,0,3,4,4,3,4,2,3,4,4,VBZ
LOC,Where,aux,0,1,0,0,0,3,3,3,2,3,0,2,3,4,VB
LOC,What,ROOT,1,1,0,0,0,1,2,2,3,2,3,2,3,3,VBZ
LOC,What,np,0,0,0,0,0,2,4,4,5,4,5,4,5,4,VBD
LOC,Where,ROOT,0,0,0,0,0,3,3,3,2,3,1,3,3,4,VBZ
LOC,What,np,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,np,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBN
LOC,Where,ROOT,0,0,0,0,0,4,4,4,4,4,2,3,4,4,VBZ
LOC,What,np,1,1,0,0,0,1,2,2,3,2,3,2,3,3,VBN
LOC,Where,ROOT,1,0,0,0,0,4,4,4,3,4,2,4,4,4,VBZ
LOC,What,np,0,1,0,0,0,1,3,3,4,3,4,3,4,4,VBN
LOC,What,np,1,1,0,0,1,2,3,3,4,3,4,3,4,3,VBP
LOC,What,np,1,0,0,0,1,1,3,3,4,3,4,3,4,3,VBZ
LOC,What,np,1,0,0,0,0,1,2,2,3,2,3,2,3,3,VBZ
LOC,What,np,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,np,0,1,0,0,0,1,2,2,3,2,3,2,2,3,VBZ
LOC,What,np,1,0,1,1,1,1,3,3,4,3,4,3,4,3,VBD
LOC,What,np,1,0,0,0,0,2,2,2,3,2,3,2,3,3,VB
LOC,What,ROOT,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,np,0,0,0,0,0,2,2,2,3,2,3,2,3,3,VBN
LOC,What,ROOT,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBP
LOC,What,aux,0,1,0,0,0,0,2,2,3,2,3,2,3,3,JJ
LOC,What,np,1,1,0,1,0,0,2,2,3,2,3,2,3,3,VBP
LOC,Where,ROOT,0,1,0,0,0,3,3,3,2,3,1,3,3,4,VBZ
LOC,What,np,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,What,np,0,1,0,0,1,2,3,3,4,3,4,3,4,3,VBZ
LOC,What,np,0,1,0,0,0,2,3,3,4,3,4,3,4,3,VB
LOC,What,np,1,0,0,1,0,1,2,2,3,1,3,2,3,3,VBN
LOC,What,np,0,1,0,0,0,1,2,2,3,2,3,2,3,3,VBZ
LOC,What,ROOT,0,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
LOC,Where,aux,0,0,0,0,0,3,3,3,2,3,0,2,3,4,VB
NUM,When,auxpass,1,0,0,0,0,2,2,2,3,2,3,1,3,3,VBN
NUM,How,np,1,0,1,0,0,3,2,2,3,3,4,3,4,0,VBN
NUM,What,ROOT,0,0,0,0,0,1,2,2,2,2,3,2,3,3,VBZ
NUM,How,np,0,0,0,0,0,3,3,3,3,3,4,3,4,2,VBP
NUM,How,amod,0,1,0,0,0,4,3,4,5,3,5,4,4,2,VBP
NUM,When,aux,0,0,0,0,0,2,2,2,3,2,2,0,3,3,VB
NUM,How,np,0,0,1,0,0,3,2,2,2,3,3,3,4,1,VB
NUM,How,np,0,0,0,0,1,3,2,2,2,3,3,3,4,1,VBZ
NUM,How,np,0,0,0,0,0,3,2,2,3,3,4,3,4,0,VBP
NUM,How,np,0,0,0,0,0,3,2,2,3,3,4,3,4,1,VBN
NUM,When,aux,0,1,0,0,0,2,2,2,3,2,3,1,3,3,VB
NUM,When,ROOT,0,1,0,0,0,2,2,2,3,2,3,1,3,3,VBD
NUM,How,np,0,0,0,0,0,3,3,3,4,3,4,3,4,1,VB
NUM,How,advmod,0,0,0,0,0,3,2,2,2,3,4,3,4,1,VB
NUM,When,aux,0,1,0,0,0,3,3,3,4,3,3,2,4,3,VB
NUM,How,np,0,0,0,1,0,3,3,3,3,3,3,3,4,2,VB
NUM,How,np,1,0,0,0,0,3,2,2,3,3,4,3,4,1,VBN
NUM,How,np,0,0,0,0,0,4,3,3,4,3,5,4,5,1,VBP
NUM,What,ROOT,0,0,0,1,0,0,2,2,3,2,3,2,3,3,VBZ
NUM,How,np,0,1,0,1,0,3,3,3,4,3,4,3,3,2,VB
NUM,How,np,0,0,1,0,0,3,2,2,3,3,4,3,4,1,VBN
NUM,What,ROOT,0,0,0,1,0,1,3,3,4,3,4,3,4,4,VBP
NUM,When,auxpass,0,1,0,0,0,3,3,3,4,3,3,1,4,4,VBD
NUM,When,aux,1,0,0,0,0,3,3,3,3,3,4,2,4,3,VBP
NUM,How,np,0,0,0,0,0,3,2,2,3,3,4,3,4,0,VBP
NUM,How,np,0,0,0,0,0,3,3,3,4,3,4,3,4,1,VBP
NUM,What,ROOT,0,1,0,0,0,2,3,3,4,3,3,3,4,3,VBZ
NUM,When,aux,0,0,0,0,0,2,2,2,3,2,2,0,3,3,VB
NUM,How,np,0,0,0,0,0,3,2,2,3,3,4,3,4,0,VBZ
NUM,How,np,0,1,0,1,0,4,3,4,5,3,5,4,5,2,NN
NUM,How,np,1,0,0,0,0,3,3,3,4,3,4,3,4,1,VBP
NUM,When,ROOT,0,1,0,0,1,3,3,3,4,3,3,1,4,3,VBD
NUM,When,aux,0,0,0,0,0,4,4,4,5,4,4,2,5,4,VB
NUM,When,aux,0,1,0,0,0,3,3,3,4,3,3,2,4,4,VBP
NUM,When,aux,0,0,1,0,0,2,2,2,3,2,2,0,3,3,VBP
NUM,How,np,0,0,0,0,0,3,3,3,4,3,4,3,4,2,VBP
NUM,When,ROOT,1,0,0,0,0,2,2,2,3,2,2,0,3,3,VBZ
NUM,When,auxpass,0,1,0,0,0,2,2,2,3,2,2,0,3,3,VBD
NUM,How,np,1,0,0,0,0,3,2,2,3,3,4,3,4,0,VB
NUM,When,nc,1,0,0,0,0,2,2,2,3,2,2,0,3,3,NNP
NUM,What,ROOT,0,0,0,0,0,2,3,3,4,3,4,3,4,3,VBZ
NUM,What,ROOT,0,0,0,0,0,2,3,3,3,3,4,3,4,4,VBD
NUM,What,np,0,0,0,1,0,1,2,2,3,2,3,2,3,3,VBD
NUM,How,np,0,1,0,1,0,3,2,2,2,3,4,3,4,1,NN
NUM,What,ROOT,0,0,0,0,0,1,3,3,4,3,4,3,4,3,VBZ
NUM,What,ROOT,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
NUM,How,np,0,0,0,0,0,3,2,2,3,3,4,3,4,0,VBP
NUM,What,ROOT,1,1,0,0,1,2,4,4,5,4,5,4,5,4,VBZ
NUM,What,ROOT,0,1,0,0,0,2,2,2,3,2,3,2,2,3,VBZ
NUM,What,np,1,1,0,0,0,1,3,3,4,3,4,3,4,3,VB
NUM,How,np,1,0,0,0,0,4,3,3,4,3,5,4,5,1,VB
NUM,How,np,1,0,0,0,1,3,2,2,3,3,4,3,4,0,VBD
NUM,How,np,0,0,0,0,0,3,2,2,3,3,4,3,4,0,VBP
NUM,What,np,1,0,0,0,0,2,3,3,4,2,4,3,4,3,VB
NUM,How,np,1,0,0,1,0,3,3,3,4,3,4,3,4,2,VB
NUM,How,np,0,0,0,0,0,4,3,3,4,3,5,4,5,1,VBP
NUM,What,ROOT,1,1,0,0,0,2,3,3,4,3,3,3,4,3,VBZ
NUM,When,auxpass,0,0,0,0,0,2,2,2,3,2,3,2,2,3,VBN
NUM,What,np,1,0,0,0,0,1,3,3,4,3,4,3,4,4,VB
NUM,How,np,1,0,0,0,0,3,3,3,3,3,4,3,3,2,VBP
NUM,How,np,0,1,0,0,0,3,2,2,3,3,4,3,4,1,VBZ
NUM,How,np,0,0,0,0,1,3,2,2,3,3,4,3,4,0,VBZ
NUM,When,aux,0,0,0,0,1,2,2,2,2,2,3,1,3,3,VBP
NUM,How,np,0,0,0,0,0,3,2,2,2,3,3,3,4,1,VBP
NUM,When,ROOT,0,1,1,0,0,2,2,2,3,2,3,1,3,3,VBZ
NUM,How,amod,0,0,0,0,0,3,2,2,3,3,4,3,4,0,VBZ
NUM,How,advmod,0,0,1,0,0,3,2,2,3,3,4,3,4,0,VB
NUM,What,np,0,0,0,0,0,1,3,3,4,3,4,3,4,3,VBN
NUM,How,np,0,0,1,1,0,4,3,3,4,3,5,4,5,1,VBZ
NUM,How,np,0,0,0,0,0,3,2,2,3,3,4,3,4,1,VBP
NUM,When,aux,0,1,0,0,0,2,2,2,3,2,2,0,3,3,VB
NUM,What,ROOT,0,1,0,0,0,1,2,2,3,2,3,2,3,3,VBZ
NUM,How,np,1,0,0,0,0,4,3,3,4,3,5,4,5,1,VBD
NUM,How,advmod,0,0,0,0,0,3,2,2,2,3,3,3,4,1,VBZ
NUM,How,np,0,1,0,0,0,4,3,3,4,3,5,4,5,1,VBP
NUM,When,ROOT,0,0,0,0,0,3,3,3,4,3,3,1,4,4,VBD
NUM,When,aux,1,0,0,0,0,2,2,2,3,2,3,1,3,3,VB
NUM,What,ROOT,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
NUM,How,np,0,0,0,0,0,3,2,2,3,3,4,3,4,0,VBP
NUM,How,np,0,0,0,0,0,3,2,2,3,3,4,3,4,0,VBP
NUM,What,np,0,0,0,0,0,1,2,2,3,2,3,2,3,3,VBZ
NUM,What,aux,0,1,0,0,0,1,2,2,3,2,2,2,3,3,VBN
NUM,When,ROOT,0,0,0,0,0,3,3,3,4,3,3,1,4,4,VBZ
NUM,When,ROOT,1,0,0,0,0,2,2,2,3,2,2,0,3,3,VBZ
NUM,How,np,1,0,0,0,0,4,3,3,4,3,5,4,5,1,NN
NUM,What,np,0,0,0,0,0,1,2,2,3,2,2,2,3,3,VBZ
NUM,How,advmod,0,0,0,0,0,3,2,2,3,3,4,3,4,0,VBZ
NUM,When,ROOT,1,0,0,0,1,2,2,1,3,2,2,1,3,3,VBD
NUM,How,np,0,0,0,0,0,3,3,3,4,3,4,3,4,1,VBP
NUM,What,np,0,0,1,0,0,1,3,3,4,3,4,3,4,4,VBZ
NUM,How,advmod,0,0,0,0,0,3,3,3,3,3,3,3,4,2,VB
NUM,How,advmod,0,0,0,0,0,3,3,3,4,3,4,3,4,1,VB
NUM,How,amod,0,0,0,0,0,3,2,2,2,3,4,3,4,1,VBP
NUM,How,advmod,0,0,0,0,0,3,2,2,3,3,4,3,4,1,VB
NUM,What,np,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBD
NUM,How,advmod,0,0,0,0,0,3,2,2,3,3,4,3,4,0,VB
NUM,What,ROOT,0,1,0,1,0,1,2,2,2,2,3,2,3,3,VBD
NUM,What,np,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBP
NUM,What,np,1,0,0,0,0,0,2,2,3,2,3,2,3,3,VBP
NUM,What,ROOT,0,0,0,1,0,2,3,3,4,3,4,3,4,3,VBZ
NUM,How,np,0,1,0,1,0,3,3,3,4,3,4,3,4,1,VBZ
NUM,What,ROOT,0,0,0,0,0,1,3,3,4,3,4,3,4,4,VBZ
NUM,How,np,1,0,1,0,0,4,3,4,5,3,5,4,5,2,VBD
NUM,How,np,0,0,0,0,0,3,3,3,4,3,4,3,4,2,VBP
NUM,How,np,0,0,0,0,0,4,3,3,4,3,5,4,5,1,VB
NUM,What,np,1,0,0,1,0,1,2,2,3,2,3,2,3,3,VBD
NUM,How,np,0,0,0,0,0,3,2,2,3,3,4,3,4,0,VBN
NUM,When,ROOT,0,0,1,0,0,3,3,3,4,3,3,1,4,4,VBD
NUM,What,ROOT,0,1,0,0,0,1,3,3,4,3,4,3,4,3,VBD
NUM,When,ROOT,0,0,1,0,0,2,2,2,3,2,2,1,3,3,VBD
NUM,How,np,0,0,0,1,0,4,3,4,5,3,5,4,5,2,VBZ
NUM,How,np,0,0,0,1,0,4,3,3,4,3,5,4,5,1,VBD
NUM,How,np,1,1,0,0,0,3,2,2,2,3,3,3,4,1,VBD
NUM,How,np,0,1,0,0,0,4,3,3,4,3,5,4,5,1,VB
NUM,How,np,0,0,0,1,0,3,3,3,4,3,4,3,4,1,VBD
NUM,What,ROOT,0,1,0,0,0,0,2,2,3,2,3,2,3,3,VBZ
